Date,close_aapl,close_amzn,close_googl,close_msft,close_nvda,close_tsla,high_aapl,high_amzn,high_googl,high_msft,high_nvda,high_tsla,low_aapl,low_amzn,low_googl,low_msft,low_nvda,low_tsla,open_aapl,open_amzn,open_googl,open_msft,open_nvda,open_tsla,volume_aapl,volume_amzn,volume_googl,volume_msft,volume_nvda,volume_tsla,daily_return_aapl,cumulative_return_aapl,ma50_aapl,ma200_aapl,volatility_aapl,daily_return_amzn,cumulative_return_amzn,ma50_amzn,ma200_amzn,volatility_amzn,daily_return_googl,cumulative_return_googl,ma50_googl,ma200_googl,volatility_googl,daily_return_msft,cumulative_return_msft,ma50_msft,ma200_msft,volatility_msft,daily_return_nvda,cumulative_return_nvda,ma50_nvda,ma200_nvda,volatility_nvda,daily_return_tsla,cumulative_return_tsla,ma50_tsla,ma200_tsla,volatility_tsla
2020-01-16,76.22103118896484,93.89700317382812,72.07573699951172,158.33047485351562,6.196267604827881,34.232666015625,76.3322586671137,94.27950286865234,72.10257646007113,158.39717939109113,6.202241632250667,34.297332763671875,75.45940261877463,93.3010025024414,71.57076229441184,156.29143577737156,6.14275061212731,32.81133270263672,75.82208359303314,94.14949798583984,71.84163683885957,156.59634588243543,6.166148688379171,32.91666793823242,108829200,53190000,26080000,23865400,284192000,326050500,0.01252608481937001,0.0495753715610463,,,,0.00854991102959346,-0.01057417284210238,,,,0.007615422446361597,0.05953194069382528,,,,0.018323420157165593,0.03455349278777975,,,,0.013682138293090507,0.03759723595179021,,,,-0.009662477636014799,0.19344115177152865,,,
2020-01-17,77.06488037109375,93.23600006103516,73.53498840332031,159.21658325195312,6.204980850219727,34.03333282470703,77.06729322689777,94.33200073242188,73.58617980749594,159.56912278652388,6.22290293601468,34.37799835205078,76.16301095015437,92.8625030517578,72.39333666717486,157.62535750547391,6.157437875586734,33.54399871826172,76.47007821096346,94.29450225830078,72.69105070603683,159.5214787723871,6.2154352815743295,33.840667724609375,137816400,79946000,52424000,34371700,253792000,204436500,0.011071080631759767,0.061195305128707966,,,,-0.00703966144232826,-0.017539395687589554,,,,0.020246083696910055,0.080983313044662,,,,0.005596575133481441,0.04034344913977228,,,,0.0014062086965154208,0.03905631420846589,,,,-0.005822894156913949,0.18649187026225755,,,
2020-01-21,76.54263305664062,94.5999984741211,73.6706771850586,158.6448974609375,6.17162561416626,36.47999954223633,77.13500771347044,94.7135009765625,74.04990309397813,160.25516931694727,6.205229342869277,36.571998596191406,76.4048124784183,93.0,73.07226106696393,158.57819292777114,6.137523851987078,35.227333068847656,76.69254005241989,93.25,73.50913987084401,158.81639847951428,6.168389583495585,35.349998474121094,110843200,74156000,48930000,29517200,217916000,267052500,-0.006776722573736849,0.0540038789492987,,,,0.014629525206926841,-0.003166463511988571,,,,0.0018452274853715256,0.0829779731651199,,,,-0.003590617128813478,0.03660797413144201,,,,-0.005375558258537638,0.03347080645753686,,,,0.07189030619278935,0.27178913411066663,,,
2020-01-22,76.81585693359375,94.3730010986328,73.75119018554688,157.8826141357422,6.225640773773193,37.97066879272461,77.3695447452734,95.125,74.58171193877597,159.58817378331332,6.312263474071034,39.633331298828125,76.72155630946642,94.16699981689452,73.69105734974633,157.86355362344173,6.19801107025373,37.27333450317383,77.02862363912672,94.80449676513672,74.04245031405236,159.50240874741678,6.216928747867939,38.1259994506836,101832400,64326000,28458000,24138800,239240000,470535000,0.003569564647076362,0.05776621393347736,,,,-0.0023995494624705627,-0.005558414888641061,,,,0.0010928771604208354,0.0841615350572309,,,,-0.004804965916934134,0.03162710814651826,,,,0.008752176976346115,0.042515925855540315,,,,0.04086264444061727,0.3237578013012714,,,
2020-01-23,77.185791015625,94.22899627685548,73.79194641113281,158.8545684814453,6.294092655181885,38.14666748046875,77.26557760751265,94.4990005493164,74.22982630605293,158.9307960261722,6.302555901771405,38.79999923706055,76.32018802900329,93.63800048828124,73.57475076336847,157.47297876319968,6.17685347367344,37.040000915527344,76.86905012564355,94.25550079345705,73.93409925242247,158.34957371918256,6.265716613323788,37.61666870117188,104472000,49692000,26650000,19680800,244516000,294765000,0.004815855694366045,0.06286026337815698,,,,-0.0015259112256779117,-0.007075844466643444,,,,0.0005526178693984196,0.08476066209481803,,,,0.006156183510284796,0.03797799393845258,,,,0.010995154377852812,0.05397854940169222,,,,0.004635122144013071,0.329893580399393,,,
2020-01-24,76.9633560180664,93.08200073242188,72.87146759033203,157.2537384033203,6.234852313995361,37.654666900634766,78.1771262566053,94.74949645996094,74.264609339692,159.6262704463021,6.4593748058378,38.25733184814453,76.77234188289478,92.37200164794922,72.72285326500032,156.69157690579337,6.180588486347845,36.95066833496094,77.4324242211359,94.56849670410156,74.196020446127,159.60720993517455,6.409591381895692,38.04199981689453,146537600,75324000,29786000,24918100,373512000,215304000,-0.002881812761542646,0.05979729910741716,,,,-0.012172426638861866,-0.019162140907827085,,,,-0.01247397399808814,0.07122938580169835,,,,-0.010077331067201767,0.02751794605306479,,,,-0.009412054196207498,0.0440584461730833,,,,-0.012897603180825445,0.31274114072667447,,,
2020-01-27,74.70020294189453,91.41699981689452,71.15973663330078,154.6239776611328,5.978965759277344,37.20133209228516,75.38203764467593,92.0500030517578,71.40079126440537,155.67208784388205,6.029993548666782,37.62933349609375,73.71612668009978,90.76699829101562,70.55187853238326,152.64210584033302,5.780579376647325,35.95199966430664,74.96858335214901,91.0,71.15029466332358,153.547283976937,5.930177934070112,36.13266754150391,161940000,70570000,34132000,32078100,470536000,204121500,-0.029405592391795188,0.028633331711938936,,,,-0.01788746376771222,-0.03670684257433876,,,,-0.023489728060017145,0.04606649883931735,,,,-0.01672304117465717,0.010334721133520297,,,,-0.04104131771391428,0.0012089117717981601,,,,-0.012039272835579373,0.2969366919709764,,,
2020-01-28,76.81342315673828,92.6624984741211,72.09263610839844,157.65396118164062,6.172372817993164,37.79333114624024,76.9850901077203,92.90550231933594,72.30635072302904,157.9397961988569,6.2047317024404665,38.45399856567383,75.48359274307904,91.5009994506836,71.09163568309349,155.37671679803938,5.991659294470787,37.2053337097168,75.58272644118536,92.0250015258789,71.65724377248847,156.05321239066768,6.044927515155654,37.89933395385742,162234000,56160000,29724000,24899900,310976000,176827500,0.028289350384864687,0.057732700450288776,,,,0.01362436592451366,-0.023582584104991366,,,,0.013109934342577123,0.05978036195707026,,,,0.019595819266454262,0.03013305772747632,,,,0.03234791208090093,0.03359592962440683,,,,0.015913383222044608,0.3175753425650414,,,
2020-01-29,78.42131042480469,92.9000015258789,72.40078735351562,160.1122589111328,6.111886501312256,38.732666015625,79.26998640843951,93.7375030517578,72.77057128358875,160.78876916667522,6.194028800283632,39.31999969482422,77.70562191467835,92.7509994506836,71.8386602655739,157.8731351453459,6.072059486118129,37.82866668701172,78.44791087101221,93.1999969482422,72.48826018621243,159.9216973517553,6.15793584965853,38.37933349609375,216229200,41760000,21566000,34754500,258848000,267022500,0.020932373561656004,0.07987355646449346,,,,0.0025630978623367717,-0.02107993071356251,,,,0.0042743789345398575,0.06431026481145863,,,,0.015592996909604251,0.046195919313102074,,,,-0.009799524180487573,0.023467181319198893,,,,0.024854513769903663,0.3503230370597097,,,
2020-01-30,78.30767822265625,93.53399658203124,72.27902221679688,164.6286163330078,6.118607044219971,42.72066879272461,78.36087174184341,93.64350128173828,72.32871958888423,165.8387045815864,6.132048727515974,43.391998291015625,77.06972800749904,92.53050231933594,71.32225869315518,162.73249494656676,5.95905209854601,41.20000076293945,77.50252948730524,92.9000015258789,71.47633343927552,165.8387045815864,6.014062253902679,42.16133117675781,126743200,126548000,27110000,51597500,290504000,435085500,-0.0014489964721693394,0.07830882349078738,,,,0.006824489189870775,-0.014399301282969623,,,,-0.0016818206150742698,0.06252028586726355,,,,0.028207443031465385,0.07570643110687802,,,,0.0010995856854134622,0.024592571181268008,,,,0.10296225866535558,0.4893553468832401,,,
2020-01-31,74.83561706542969,100.43599700927734,71.2119140625,162.1989288330078,5.885124683380127,43.37133407592773,78.01995284367814,102.78600311279295,73.04541551332758,164.26655138723655,6.08475545508978,43.53333282470703,74.54063615595594,100.1135025024414,70.92761599710025,161.5796001811614,5.843306950812778,42.167999267578125,77.59682491329659,102.57350158691406,72.95545516302556,164.08552737098836,6.072807395850568,42.66666793823242,199588400,311346000,43822000,36142700,370420000,235789500,-0.04433870644656679,0.030498005107286508,,,,0.07379135586484753,0.05832951061670122,,,,-0.014763732568159882,0.04683352051847445,,,,-0.014758597588436673,0.05983051276687834,,,,-0.038159397907470805,-0.014505264435476617,,,,0.015230690473505115,0.5120392571766785,,,
2020-02-03,74.63009643554688,100.20999908447266,73.68806457519531,166.1531524658203,5.982200622558594,52.0,75.79792627872014,102.4250030517578,73.8719668380353,166.26748648602296,6.001615857272775,52.40933227539063,73.0729850588055,100.0124969482422,72.39631214725966,162.3609093547399,5.860729354222715,44.90133285522461,73.57589958168212,100.52999877929688,72.64680873440162,162.38949285979055,5.866952161514709,44.91266632080078,173788400,117834000,71636000,30107000,255564000,705975000,-0.002746294317358622,0.027667954291811014,,,0.01725818923519698,-0.0022501685803328897,0.05594809080427243,,,0.018783030909654896,0.034771576432029105,0.08323357228879269,,,0.013349692892782008,0.02437885170551013,0.08566796367059681,,,0.013475901572230367,0.016495137214783906,0.0017506064521073395,,,0.018722819265459968,0.19894859376394924,0.8128573411078652,,,0.05332419477810788
2020-02-04,77.09391784667969,102.4834976196289,71.83965301513672,171.62234497070312,6.151464939117432,59.137332916259766,77.28493196834982,102.98999786376952,72.92961273294455,172.11781662878568,6.170631874773576,64.59933471679688,75.83178725999309,100.76850128173828,70.67762338918578,167.9920943985049,6.074052282518847,55.59199905395508,76.23798834153754,101.49400329589844,72.29094881897467,168.78293863810697,6.124084484181325,58.86399841308594,136616400,105786000,95880000,36433300,271544000,914082000,0.03301377766891478,0.06159515565226936,,,0.018360218970463624,0.022687342140775613,0.07990474642324785,,,0.01893876499627886,-0.025084273426293824,0.05606144517695966,,,0.014666591210109074,0.0329165737978272,0.12140443331669681,,,0.014315677705496486,0.028294657307304405,0.030094796569054116,,,0.019286723540448178,0.13725640223576474,1.0616836175150253,,,0.05823446615118442
2020-02-05,77.72254180908203,101.99349975585938,71.8714599609375,171.41268920898438,6.241820812225342,48.97999954223633,78.52285729785567,103.5510025024414,72.7924349696494,175.5098271284707,6.282642946634666,56.39866638183594,77.11807347141229,101.5999984741211,71.05784279922015,169.99299359122742,6.158433663355791,46.94066619873047,78.22303598481203,103.5510025024414,72.74422404612974,175.34784911686342,6.272437294339877,54.88399887084961,118826800,87524000,36376000,39186300,208220000,726357000,0.008154002027144669,0.07025140470346503,,,0.018362531975821737,-0.004781236737139594,0.07474146617703759,,,0.018881361765204854,0.0004427491568490538,0.05652901549139244,,,0.013627254329812636,-0.0012216111005506347,0.1200345132127505,,,0.01438723702802894,0.014688513061877906,0.04522535744343115,,,0.019471673187120342,-0.1717583947927872,0.7075721488000579,,,0.07369884451914495
2020-02-06,78.63168334960938,102.5114974975586,73.35853576660156,174.96676635742188,6.328692436218262,49.93066787719727,78.63410358497025,102.81500244140624,73.63637232384788,175.1478049234998,6.328692436218262,53.05533218383789,77.43484006982592,101.23999786376952,72.09163595154612,171.56518371416328,6.1950247854163525,45.79999923706055,77.99336840947814,102.0510025024414,72.166185790709,172.43225551016033,6.27617149723825,46.66133117675781,105425600,63660000,37822000,27751400,218284000,598212000,0.01169726979285568,0.08277042413046432,,,0.018345515433216428,0.0050787328892443195,0.08019979100874552,,,0.01888163096897627,0.020690769416292554,0.07838941373254737,,,0.014207208486574056,0.020734037630693702,0.14325735095737935,,,0.014294657444916184,0.013917673481233406,0.059772462682634364,,,0.019518623800022776,0.01940931694254444,0.7407149578383798,,,0.0736520812801204
2020-02-07,77.56285858154297,103.96399688720705,73.51461029052734,175.2144775390625,6.262481212615967,49.87133407592773,78.37961468469555,104.92649841308594,73.81977931403027,176.87239343667386,6.310771004142484,51.31666564941406,77.07086561575886,101.90499877929688,72.83369636110099,173.87099471887296,6.237091470292002,48.66666793823242,78.12998293153962,102.09950256347656,72.93210519951582,174.22354882690465,6.288617293152528,48.70333480834961,117684000,101906000,28360000,33529100,189752000,255952500,-0.013592800287820839,0.06805254199769983,,,0.018531834311422444,0.014169136390608683,0.09550528917665546,,,0.018825367926478778,0.0021275577858090866,0.0806837495258681,,,0.014172763781751141,0.0014157613288376947,0.14487593050377412,,,0.014212739620996754,-0.01046207005152866,0.04868504893936754,,,0.019736940428505392,-0.001188323805631386,0.7386464248151619,,,0.07364803299830412
2020-02-10,77.93124389648438,106.69550323486328,74.98330688476562,179.79751586914062,6.545746326446533,51.41866683959961,77.93124389648438,106.77999877929688,74.99424288601814,179.93091037305726,6.546492664479818,54.66600036621094,76.06506702253098,104.2480010986328,73.32028388708478,174.60463866386374,6.280152536861423,50.15999984741211,76.14504296724274,104.25050354003906,73.42118025370303,174.91907168143382,6.285130972368433,53.33333206176758,109348800,101124000,38302000,35844300,529608000,370338000,0.004749506679851301,0.07312526468034997,,,0.01805708470768172,0.026273579599096264,0.12428813459306931,,,0.01940705849705061,0.019978295313462624,0.10227396861435589,,,0.014583790225697746,0.026156733133290144,0.17482214468868862,,,0.014791345854721182,0.04523208999971451,0.09611926545434812,,,0.021793106846300696,0.031026496329857656,0.7925905317336095,,,0.07294663849420285
2020-02-11,77.4610595703125,107.54000091552734,75.05288696289062,175.73854064941406,6.668213367462158,51.62533187866211,78.500791189116,109.29750061035156,76.03798402729407,181.7032027863829,6.782963800994379,52.23400115966797,77.24293596960018,106.8000030517578,74.8237618175036,174.84288539527742,6.592045100779323,50.53333282470703,78.42808578763751,107.54499816894533,75.21242971687933,181.6555587654134,6.654025347107429,51.25266647338867,94323200,114920000,34852000,53159900,638556000,175462500,-0.006033322486118875,0.06665075389053166,,,0.018143198811710136,0.007915025985726132,0.13318690439381697,,,0.0190987667747057,0.0009279409113274184,0.10329681372532429,,,0.014568068349918313,-0.02257525750623135,0.14830023224831845,,,0.015989144041391155,0.018709408355900736,0.11662700839850348,,,0.02202850035415874,0.004019260937028868,0.7997954208338942,,,0.07275102188200813
2020-02-12,79.30059051513672,108.0,75.47883605957031,175.99578857421875,6.783960342407227,51.15266799926758,79.30543507665523,109.0124969482422,75.56183438962064,177.0820052612557,6.790432405067395,52.650001525878906,77.91185812540034,107.7645034790039,74.98380380484578,173.27071659952438,6.682153543370366,50.891334533691406,77.91185812540034,108.16000366210938,75.34115772589581,176.82473920569333,6.720984495021811,51.858001708984375,113730400,66686000,31042000,47062900,374644000,180337500,0.023747815418848628,0.09198137911029969,,,0.018279483596618514,0.004277469597884664,0.1380340769260826,,,0.019099028390315263,0.005675319283724445,0.10955837540793145,,,0.014539404512176383,0.0014638105213236052,0.149981126209922,,,0.015973211433121682,0.01735801909246959,0.13600944132945192,,,0.021381760329011883,-0.009155657933695438,0.7833171096101077,,,0.0711854241003171
2020-02-13,78.73587036132812,107.49349975585938,75.21839141845703,175.04295349121094,6.740152359008789,53.59999847412109,79.06305941279798,108.51399993896484,75.84264589938986,177.4440547028916,6.807359844118788,54.53333282470703,78.36748405379012,107.0999984741211,74.75168510837082,174.24257188173937,6.698583400940075,49.0,78.57106654450395,107.24949645996094,75.04989966377812,174.4426709188351,6.725964333711546,49.45600128173828,94747600,60636000,22914000,35295800,528016000,394339500,-0.007121260385832828,0.08420509537317433,,,0.018064323043160854,-0.00468981707537619,0.13269690527975464,,,0.018830995543941763,-0.003450565147927409,0.1057297719481578,,,0.01445683855153713,-0.005413965247276331,0.14375516835759772,,,0.015910471051596223,-0.00645758247208339,0.12867356667300167,,,0.020897022900455083,0.0478436525517798,0.868637513791938,,,0.07142989808601637
2020-02-14,78.75525665283203,106.74349975585938,75.48379516601562,176.6055908203125,7.213340759277344,53.33533477783203,79.00488833514737,107.9520034790039,75.54940357919031,176.6627578229254,7.342279230927972,54.198001861572266,78.2462967714903,106.29450225830078,74.82871969441815,174.03295939143354,7.1190016154884255,52.36666870117188,78.70435548730526,107.78399658203124,75.27504801856062,174.60465849538713,7.150364912026992,52.4813346862793,80113600,52124000,23198000,23149500,1041924000,235405500,0.00024621930785717616,0.08447204760133231,,,0.01801132220763659,-0.006977166077050345,0.12479389085665682,,,0.0189285261802037,0.003528442214113525,0.10963127555290186,,,0.014439170418863487,0.008927165006845206,0.15396565947295793,,,0.01592244580174412,0.07020440712087139,0.20791142525427908,,,0.025130637975518667,-0.00493775566834842,0.8594106383161233,,,0.07048591871392881
2020-02-18,77.31322479248047,107.78350067138672,75.51908874511719,178.39691162109375,7.382105827331543,57.22666549682617,77.49499569716498,108.30349731445312,76.07177387697551,178.84473925632798,7.400525948248123,57.33333206176758,76.24925554684746,106.20549774169922,75.10010038845961,176.74853314567162,7.090625146480826,55.490665435791016,76.43102645153198,106.2509994506836,75.2656116722523,176.85334417815014,7.110040385017932,56.106666564941406,152531200,58912000,25642000,27792200,620164000,245725500,-0.018310293453912663,0.06461504616718639,,,0.018389640332124868,0.009742990607446878,0.13575274717058683,,,0.01893615111197708,0.00046756497899891336,0.11015010027695227,,,0.014400801339944076,0.010143058282927386,0.1656704004134888,,,0.01570978565715698,0.02339624228027004,0.2361720136126344,,,0.025324990399265696,0.0729597130158357,0.9950727048662595,,,0.07086424214354417
2020-02-19,78.43292236328125,108.51100158691406,75.7889633178711,178.9319610595703,7.833389759063721,61.16133117675781,78.66316843831524,109.25499725341795,76.08071636687094,179.7918375754249,7.851063064829965,62.98533248901367,77.55557609214306,108.05599975585938,75.59562667949956,178.15806927957598,7.504571792621578,60.06800079345703,77.55557609214306,108.38999938964844,75.90476963599502,179.67719126094454,7.504571792621578,61.56666564941406,93984000,51224000,22746000,29997500,694332000,381345000,0.014482613728844074,0.0800334546507413,,,0.018499286515772914,0.006749650094826309,0.14341868080822606,,,0.018671115242045646,0.0035735941367718294,0.11411732616623871,,,0.01381079037921251,0.0029992079661838034,0.16916648836435355,,,0.01572181314853067,0.06113214065034689,0.3117418550168245,,,0.027709266951303248,0.06875580895325561,1.132245542609899,,,0.07099815790371952
2020-02-20,77.62828826904297,107.65499877929688,75.3973159790039,176.19943237304688,7.684040069580078,59.96066665649414,78.68256095291854,108.8395004272461,75.89830913388566,178.90328619149076,7.873713917673309,60.79999923706055,77.12175425598554,106.37249755859376,74.76460545939334,173.027429752833,7.376628540007443,57.3293342590332,78.19299399872004,108.65350341796876,75.49771179166399,178.61665584795566,7.785348817800695,60.79666519165039,100566000,62626000,25962000,36862400,810052000,264523500,-0.010258881984677615,0.0689535188999757,,,0.018587890883496126,-0.007888626914309249,0.13439867742847822,,,0.018881289801016207,-0.005167603853143521,0.10836000917868804,,,0.01388734147946967,-0.015271328108977245,0.15131176330652085,,,0.016263908481840218,-0.01906578047017715,0.2867324727755307,,,0.028281768855333702,-0.019631105097986157,1.0903872062682116,,,0.07115178614359756
2020-02-21,75.87118530273438,104.79850006103516,73.73080444335938,170.62925720214844,7.31987714767456,60.06666564941406,77.66466444490703,107.22750091552734,75.09711424574384,175.32039497528808,7.596921040148143,60.87066650390625,75.25316708230885,104.4000015258789,73.48378888169738,169.34899187667477,7.23499683896158,58.6966667175293,77.22113922163652,107.10749816894533,74.78050871773722,175.0051031422468,7.57178055068456,60.46533203125,129554000,92926000,42520000,48572600,768180000,214722000,-0.022634828172674037,0.044757939675099445,,,0.019262545936377398,-0.026533823330561868,0.10429874333516786,,,0.020132808432737265,-0.02210306181334898,0.08386185938436741,,,0.014789097515247717,-0.03161290076749701,0.11491545878065978,,,0.018038423183137302,-0.04739211646581376,0.22575149756540824,,,0.031013558013632155,0.0017678087791648256,1.0940826111233064,,,0.07126407789937414
